"BehaviorSpace results (NetLogo 6.0.2)"
"vultures.nlogo"
"experiment"
"03/25/2018 01:27:11:021 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","1","2","3","4","5","6"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.2746765287611455","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266643","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266643","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266643","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266643","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266643","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266643","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266643","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.3194234958940845"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","2.319423495894084"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266643","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266643","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.9302489535139898","0.5023227212266642","0.8161114248070771","1.2771005557890802"
,"1.96078431372549","0.80752602961138","0.93024895351399","0.5023227212266642","0.8161114248070771","1.2771005557890802"
